Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
6634,MA,State Alternative Fuels and Advanced Vehicles Advancement Plan,"A committee led by the Commissioner of Energy Resources and made
up of other state and regional agency representatives is required
to develop a statewide plan for the advancement of hybrid
electric and alternative fuel vehicles. The plan should cover a
10 year period, beginning in 2010, and take into account
geographic diversity, demographics, transportation needs,
infrastructure, and the current and emerging alternative fuel and
advanced vehicle technologies. Goals set forth in this plan may
include the purchase of alternative fuel or advanced vehicles and
the production or distribution of alternative fuels. The plan
should include strategies and methods for achieving these goals.
(Reference Massachusetts Session Law ( http://www.mass.gov/legis/ ) 169, 2008)",2008-07-02 00:00:00 UTC,,false,37,Laws and Regulations,"",,,2010-12-31 00:00:00 UTC,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,"",OTHER,OTHER,http://www.mass.gov/legis/,archived,2010-12-31
6635,MA,Alternative Fuel Vehicle (AFV) Purchasing System Study,"A committee lead by the Operational Services Division and made up
of other state and regional agency representatives was tasked
with studying the feasibility of developing and implementing a
system to facilitate the bulk purchase of AFVs by the
Commonwealth and its political subdivisions. The study should
include the associated cost savings of a bulk purchase system, as
well as the cost of the system administration, the appropriate
entities to participate in the system, and the probability that
the system would be utilized by these entities. The study
results, relevant recommendations for moving forward, and drafts
of legislation necessary to put these recommendations into effect
should be presented to the Massachusetts legislature. (Reference
Massachusetts Session Law ( http://www.mass.gov/legis/ ) 169,
2008)",2008-07-02 00:00:00 UTC,,false,38,Laws and Regulations,"",,,2010-12-31 00:00:00 UTC,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,"",OTHER,FLEET,http://www.mass.gov/legis/,archived,2010-12-31
8260,WA,Alternative Fuel Vehicle (AFV) Tax Exemption,"New passenger cars, light-duty trucks, and medium-duty passenger
vehicles that are dedicated AFVs are exempt from state motor vehicle
sales and use taxes. Qualified vehicles include vehicles capable of
operating exclusively on natural gas, propane, hydrogen, or electricity,
and plug-in electric vehicles that are capable of being charged by an
external power source and can travel at least 30 miles using only
electricity. Qualified vehicles must meet the California motor vehicle
emissions standards, comply with the rules of the Washington Department
of Ecology, and have a base model price of \$42,500 or less. The sales
tax exemption applies to up to \$32,000 of a vehicle's selling price or
the total amount of lease payments made. If the original lessee
purchased the leased vehicle before the exemptions expire, the exemption
applies the total lease payments made plus the selling price of the
leased vehicle, up to \$32,000.

As of April 2018, the maximum number of qualifying vehicles sold after
June 15, 2015, 7,500, has been reached, and the sales tax exemption
applies to vehicles delivered to their owners by May 31, 2018. A vehicle
purchased or leased before June 1, 2018, is exempt from the use tax
until it is retired or changes hands. For more information, see the
Green Incentives section of Washington Department of Revenue's
[Incentives
Programs](http://dor.wa.gov/content/FindTaxesAndRates/TaxIncentives/IncentivePrograms.aspx)
website. (Reference [Revised Code of
Washington](http://apps.leg.wa.gov/rcw/) 82.08.809 and 82.12.809)
",2005-05-06 00:00:00 UTC,2016-04-18 00:00:00 UTC,false,10,State Incentives,"",2018-05-02 14:09:33 UTC,2018-06-01 00:00:00 UTC,,,"",AFTMKTCONV|ELEC|HY|NG|PHEV|LPG,EXEM|TAX,"",FLEET|IND,http://apps.leg.wa.gov/rcw/,expired,2018-06-01
8312,VA,Alternative Fuel Research and Development Funding,"The Virginia Universities Clean Energy Development and Economic
Stimulus Foundation will identify, obtain, disburse, and
administer funding for alternative fuel and related technology
research, development, and commercialization. The funds may be
distributed as grants, loans, or through other methods.
(Reference Virginia Code ( http://lis.virginia.gov/000/src.htm )
23-300 through 23-303)",2010-04-21 00:00:00 UTC,,false,55,Laws and Regulations,"",,,2014-02-01 00:00:00 UTC,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",OTHER,OTHER,http://lis.virginia.gov/000/src.htm,archived,2014-02-01
8313,VA,Alternative Fuels Grants and Loans,"The following was repealed as a result of [Virginia Department of
Transportation
action](https://www.townhall.virginia.gov/l/GetFile.cfm?File=C:%5CTownHall%5Cdocroot%5C78%5C4265%5C7086%5CAgencyStatement_VDOT_7086_v1.pdf):
The Alternative Fuels Revolving Fund is used to distribute loans and
grants to municipal, county, and commonwealth government agencies to
support alternative fuel vehicle (AFV) programs; pay for AFV
maintenance, operation, evaluation, or testing; pay for vehicle
conversions; or improve alternative fuel infrastructure. Eligible
alternative fuels include electricity, hydrogen, and natural gas.
Projects with a funding match are given priority in the evaluation
process. (Reference [Virginia Code](http://lis.virginia.gov/000/src.htm)
33.1-223.4 and 33.1-223.7)
",1992-01-01 00:00:00 UTC,2010-03-11 00:00:00 UTC,false,20,State Incentives,"",2014-11-17 20:04:38 UTC,,,2014-10-23 00:00:00 UTC,"",AFTMKTCONV|BIOD|ETH|ELEC|EFFEC|HY|NG|PHEV|LPG,GNT|LOANS,"",STATION|MAN|FLEET,http://lis.virginia.gov/000/src.htm,repealed,2014-10-23
8314,MS,State Employee Travel Policy,"All state agencies and institutions must develop and adopt travel
policies that include strategies to reduce petroleum consumption,
such as carpooling to meetings and purchasing alternative fuels
where available. (Reference Executive Order 82, 2009)",2009-06-10 00:00:00 UTC,,false,64,Laws and Regulations,"",,,2014-04-30 00:00:00 UTC,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",REQ,FLEET,"",archived,2014-04-30
8401,AZ,School District Alternative Fuel Vehicle Acquisition Requirements,"The following was repealed by House Bill 2190, 2016: Within Maricopa,
Pinal, and Yavapai counties, school districts with an average student
population of more than 3,000 students must ensure that 50% of the
portion of the fleet with a gross vehicle weight rating of at least
17,500 pounds per vehicle operates on alternative fuels or meets
specified emissions standards. Alternatively, school districts may meet
acquisition requirements through alternative fuel use. For the purpose
of these requirements, alternative fuels include propane, natural gas,
electricity, hydrogen, qualified diesel fuel substitutes, E85, and a
blend of hydrogen with propane or natural gas. (Reference Arizona
Revised Statutes 15-349 and 49-541)
",,,false,100,Laws and Regulations,"",,,,2016-05-18 00:00:00 UTC,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",REQ,FLEET,http://www.azleg.state.az.us/|http://www.azleg.state.az.us/,repealed,2016-05-18
8420,LA,Compressed Natural Gas (CNG) Project Loans,"The Louisiana Department of Natural Resources (DNR) administers a
revolving loan program to encourage the development, implementation, and
deployment of cost-effective projects, including those involving CNG
vehicles and fueling infrastructure. The revolving fund is also intended
to create additional employment opportunities and other economic
development benefits. Up to \$3,000,000 will be available for
low-interest rate loans for eligible entities to implement qualified
projects. For more information, including program guidelines and
application materials, see the DNR [Request for Loan
Proposals](http://dnr.louisiana.gov/index.cfm?md=pagebuilder&tmp=home&pid=1152)
website. (Reference [Louisiana Revised
Statutes](http://www.legis.state.la.us/) 33:1419.1-33:1419.6)
",2010-06-08 00:00:00 UTC,2011-09-30 00:00:00 UTC,false,17,State Incentives,"",2014-09-15 19:36:10 UTC,,2015-08-01 00:00:00 UTC,,"",AFTMKTCONV|BIOD|ETH|ELEC|NG|PHEV|LPG,LOANS,"",FLEET,http://www.legis.state.la.us/,archived,2015-08-01
8442,ME,Transportation Efficiency Fund,"The following was repealed by Public Law ( http://www.mainelegislature.org/ros/LOM/LOMDirectory.htm ) 2011,
Chapter 652: The Transportation Efficiency Fund is a non-lapsing
fund managed by the Maine Department of Transportation to
increase energy efficiency and reduce reliance on fossil fuels
within the state's transportation system. Funding may be used for
zero emission vehicles, biofuel and other alternative fuel
vehicles, congestion mitigation and air quality initiatives,
rail, public transit, and car or van pooling. (Reference Maine
Revised Statutes ( http://www.mainelegislature.org/legis/statutes/ ) Title 23,
Section 4210-E)",2010-01-01 00:00:00 UTC,,false,80,Laws and Regulations,"",,,,2013-07-01 00:00:00 UTC,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",CCEINIT,FLEET,http://www.mainelegislature.org/legis/statutes/,repealed,2013-07-01
8521,OK,All-Electric Vehicle (EV) Manufacturing Tax Credit,"Vehicle manufacturers are eligible for a tax credit for EVs,
including low- and medium-speed EVs, manufactured on or after
July 1, 2010. EVs that can legally be operated on interstate
highways and turnpikes in the state are eligible for a $2,000
credit per vehicle. Four-wheeled medium-speed EVs are eligible
for a $1,000 credit per vehicle. Four-wheeled low-speed EVs are
eligible for a $500 credit per vehicle. Tax credits may be
carried forward for up to five years. This incentive is available
through December 31, 2013. (Reference House Bill ( http://www.oklegislature.gov/ ) 2308, 2013, and Oklahoma
Statutes ( http://www.oklegislature.gov/ ) 68-2357.402)",2010-05-28 00:00:00 UTC,2013-05-29 00:00:00 UTC,false,20,State Incentives,"",2014-09-15 20:08:59 UTC,,,2014-01-01 00:00:00 UTC,"",ELEC|PHEV,TAX,"",MAN,http://www.oklegislature.gov/,repealed,2014-01-01
8600,CT,Alternative Fuel and Advanced Technology Vehicle Grants,"The Connecticut Clean Fuel Program provides funding to municipalities
and public agencies that purchase, operate, and maintain alternative
fuel and advanced technology vehicles, including those that operate on
compressed natural gas, propane, hydrogen, and electricity. The program
also provides funding to install diesel retrofit technologies, including
diesel particulate filters, diesel oxidation catalysts, and closed
crankcase filtration systems. Diesel retrofit technologies must be
certified by the U.S. Environmental Protection Agency or the California
Air Resources Board to be eligible for funding. For more information,
refer to the Connecticut Clean Fuel Program website.
",,,false,10,State Incentives,"",2016-06-06 19:07:30 UTC,,2016-05-01 00:00:00 UTC,,"",ELEC|HY|NG|OTHER|PHEV|LPG,GNT,"",FLEET,"",archived,2016-05-01
8601,CT,Electric Vehicle (EV) Infrastructure Planning,"The Connecticut EV Infrastructure Council (Council) must
coordinate interagency strategies to prepare for the adoption of
EVs, including establishing performance measures for meeting
infrastructure, funding, environmental, and regulatory goals. The
Council submitted a final report ( http://www.ct.gov/ecd/lib/ecd/ev_final_recommendation_9.1.10.pdf ) to the Connecticut Legislature providing recommendations on EV
infrastructure investment and standardization on September 1,
2010. (Reference Executive Order ( http://www.ct.gov/governorrell/cwp/browse.asp?a=1719&bc=0&c=18433 ) 34, 2009)",2009-11-10 00:00:00 UTC,,false,50,Laws and Regulations,"",,,2012-08-31 00:00:00 UTC,,"",ELEC|HEV|PHEV,"",OTHER,STATION,http://www.ct.gov/governorrell/cwp/browse.asp?a=1719&bc=0&c=18433,archived,2012-08-31
8620,AZ,Electric Vehicle Supply Equipment (EVSE) Incentive - ECOtality,"Through the EV Project, ECOtality offers EVSE at no cost to individuals
in the Phoenix and Tucson metropolitan areas. To be eligible for free
home charging stations, individuals living within the specified areas
must purchase a qualified plug-in electric vehicle (PEV). Individuals
purchasing an eligible PEV should apply at the dealership at the time of
vehicle purchase. The EV Project incentive program will also cover most,
if not all, of the costs of EVSE installation. All participants in the
EV Project incentive program must agree to anonymous data collection
after installation. Additional restrictions may apply.
",,,false,45,Utility / Private Incentives,"",,2013-03-11 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",IND,"",expired,2013-03-11
8621,CA,Electric Vehicle Supply Equipment (EVSE) Incentive - ECOtality,"Through the EV Project, ECOtality offers EVSE at no cost to individuals
in the Los Angeles and San Diego metropolitan areas. To be eligible for
free home charging stations, individuals living within the specified
areas must purchase a qualified plug-in electric vehicle (PEV).
Individuals purchasing an eligible PEV should apply at the dealership at
the time of vehicle purchase. The EV Project incentive program will also
cover most, if not all, of the costs of EVSE installation. All
participants in the EV Project incentive program must agree to anonymous
data collection after installation. Additional restrictions may apply.
",,,false,125,Utility / Private Incentives,"",,2013-03-11 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",IND,"",expired,2013-03-11
